name,object,closeness
Scene311_9, girl,0.00003
Scene311_9, pail,0.012952
Scene311_9, shovel,0.65377
Scene312_0, hotairballoon,0.050062
Scene312_0, grill,0.139457
Scene312_0, girl,0.000033
Scene312_0, dog,0.622196
Scene312_0, vikinghat,0.180144
Scene312_0, pie,0.03143
Scene312_0, mustard,0.00037
Scene312_0, tennisball,0.00007
Scene312_1, grill,0.015506
Scene312_1, table,0.022315
Scene312_1, owl,0.22855
Scene312_1, pie,0.000099
Scene312_2, sun,0.002723
Scene312_2, rocket,0.000001
Scene312_2, table,0.000024
Scene312_2, girl,0.000392
Scene312_3, grill,0.00052
Scene312_3, pie,0.002111
Scene312_4, airplane,0.023933
Scene312_4, grill,0.000129
Scene312_4, girl,0.000048
Scene312_4, chefhat,0.000569
Scene312_5, cloud,0.000005
Scene312_5, airplane,0.000544
Scene312_5, grill,0.000001
Scene312_5, table,0.000019
Scene312_5, girl,0.000001
Scene312_5, pie,0.000028
Scene312_5, mustard,0.018789
Scene312_6, girl,0.000397
Scene312_6, sunglasses,0.011187
Scene312_7, table,0.019597
Scene312_7, pie,0.273444
Scene312_7, mustard,0.000818
Scene312_8, rain,0.000001
Scene312_8, grill,0.00851
Scene312_8, chefhat,0.000294
Scene312_8, pie,0.026331
Scene312_9, grill,0.077305
Scene312_9, girl,0.000006
Scene313_0, airplane,0.052972
Scene313_0, sandbox,0.000001
Scene313_0, football,0.000188
Scene313_1, bouncy,0.167718
Scene313_1, piratehat,0.057658
Scene313_1, football,0.000072
Scene313_3, oaktree,0.000001
Scene313_3, football,0.000883
Scene313_4, football,0.000009
Scene313_4, shovel,0.092458
Scene313_6, football,0.000001
Scene313_7, bear,0.084924
Scene313_7, football,0.001172
Scene313_8, sun,0.000156
Scene313_8, football,0.000132
Scene314_0, baseballcap,0.024113
Scene314_0, soda,0.95839
Scene314_1, table,0.152285
Scene314_2, bennie,0.022259
Scene314_2, soda,0.655406
Scene314_3, table,0.055437
Scene314_3, sunglasses,0.23504
Scene314_4, grill,0.077887
Scene314_4, table,0.001634
Scene314_5, dog,0.000239
Scene314_5, baseballcap,0.053303
Scene314_6, table,0.031242
Scene314_6, wintercap,0.03329
Scene314_7, baseballcap,0.017714
Scene314_7, sunglasses,0.073365
Scene314_8, hotdog,0.96464
Scene314_8, soda,0.441093
Scene314_9, dog,0.00001
Scene314_9, crown,0.02663
Scene314_9, sunglasses,0.11644
Scene315_2, hotairballoon,0.001708
Scene315_2, girl,0.000586
Scene316_0, oaktree,0.035119
Scene316_0, bear,0.000088
Scene316_0, snake,0.379083
Scene316_0, vikinghat,0.429557
Scene316_1, baseballcap,0.068732
Scene316_1, tennisball,0.007552
Scene316_1, frisbee,0.074685
Scene316_2, oaktree,0.694544
Scene316_2, frisbee,0.000006
Scene316_3, slide,0.001323
Scene316_3, appletree,0.943178
Scene316_3, frisbee,0.232236
Scene316_4, oaktree,0.110113
Scene316_4, frisbee,0.019868
Scene316_5, sun,0.005625
Scene316_5, vikinghat,0.413747
Scene316_5, frisbee,0.044423
Scene316_6, sun,0.014066
Scene316_6, bouncy,0.000727
Scene316_7, sun,0.000003
Scene316_7, baseballcap,0.054015
Scene316_7, soda,0.945067
Scene316_7, frisbee,0.00009
Scene316_8, sun,0.001684
Scene316_8, girl,0.000002
Scene316_8, purpleglasses,0.233868
Scene316_8, sunglasses,0.00003
Scene316_9, purpleglasses,0.034701
Scene316_9, frisbee,0.945067
Scene317_0, appletree,0.003652
Scene317_0, girl,0.003451
Scene317_0, cat,0.000335
Scene317_0, bennie,0.003432
Scene317_0, soda,0.000008
Scene317_1, grill,0.000001
Scene317_1, girl,0.026769
Scene317_1, bennie,0.001466
Scene317_1, soda,0.002075
Scene317_2, girl,0.000093
Scene317_2, bennie,0.003659
Scene317_3, rocket,0.00003
Scene317_3, girl,0.00003
Scene317_3, cat,0.09675
Scene317_3, wintercap,0.026959
Scene317_3, bennie,0.000003
Scene317_3, soda,0.001844
Scene317_4, bennie,0.002395
Scene317_4, sunglasses,0.000002
Scene317_5, girl,0.258205
Scene317_5, bennie,0.002376
Scene317_5, soda,0.034047
Scene317_6, girl,0.001855
Scene317_6, bennie,0.03349
Scene317_6, soda,0.000007
Scene317_7, bennie,0.000555
Scene317_8, girl,0.000117
Scene317_8, bennie,0.002792
Scene317_9, grill,0.003324
Scene317_9, bennie,0.03349
Scene318_0, sun,0.000005
Scene318_0, swing,0.000075
Scene318_0, pinetree,0.006308
Scene318_0, girl,0.000008
Scene318_0, soda,0.000363
Scene318_1, sun,0.010546
Scene318_2, sun,0.000028
Scene318_2, swing,0.000105
Scene318_2, oaktree,0.002564
Scene318_2, girl,0.000021
Scene318_2, soda,0.000358
Scene318_3, soda,0.000001
Scene318_4, sun,0.136354
Scene318_4, girl,0.000737
Scene318_4, soda,0.002496
Scene318_5, cloud,0.012494
Scene318_5, baseballcap,0.286362
Scene318_6, sunglasses,0.035722
Scene318_6, basketball,0.00004
Scene318_7, cloud,0.000025
Scene318_7, pinetree,0.006121
Scene318_8, swing,0.000001
Scene318_8, soda,0.000002
Scene318_9, oaktree,0.000074
Scene319_0, rain,0.000009
Scene319_1, hotairballoon,0.000002
Scene319_1, rain,0.000014
Scene319_1, baseballcap,0.082085
Scene319_2, baseballcap,0.089591
Scene319_2, shovel,0.000148
Scene319_3, rain,0.000346
Scene319_3, bouncy,0.164557
Scene319_3, sandbox,0.000001
Scene319_3, shovel,0.002329
Scene319_4, rain,0.000419
Scene319_4, slide,0.171187
Scene319_5, baseballcap,0.004199
Scene319_6, baseballcap,0.069913
Scene319_6, shovel,0.000023
Scene319_7, sandbox,0.077112
Scene319_7, girl,0.000661
Scene319_8, rain,0.00005
Scene319_8, slide,0.221352
Scene319_9, rain,0.002264
Scene320_0, baseballcap,0.001306
Scene320_0, basketball,0.118008
Scene320_1, snake,0.000403
Scene320_1, basketball,0.136832
Scene320_2, sandbox,0.000003
Scene320_2, baseballcap,0.000843
Scene320_2, basketball,0.264874
Scene320_3, wintercap,0.020544
Scene320_3, basketball,0.243727
Scene320_4, girl,0.002251
Scene320_4, hotdog,0.034047
Scene320_4, basketball,0.109701
Scene320_5, baseballcap,0.001182
Scene320_5, basketball,0.087685
Scene320_6, baseballcap,0.001588
Scene320_6, basketball,0.101266
Scene320_7, table,0.082003
Scene320_7, baseballcap,0.00091
Scene320_7, basketball,0.122824
Scene320_8, snake,0.000151
Scene320_8, vikinghat,0.01827
Scene320_8, baseball,0.535529
Scene320_9, baseballcap,0.002323
Scene320_9, basketball,0.122702
Scene321_0, slide,0.004799
Scene321_0, grill,0.041136
Scene321_0, appletree,0.027276
Scene321_0, girl,0.000697
Scene321_0, baseballcap,0.596042
Scene321_1, grill,0.018454
Scene321_1, appletree,0.000005
Scene321_1, hotdog,0.299692
Scene321_2, grill,0.002091
Scene321_2, girl,0.00001
Scene321_2, chefhat,0.0156
Scene321_4, grill,0.000234
Scene321_4, oaktree,0.000708
Scene321_4, duck,0.003726
Scene321_4, piratehat,0.045547
Scene321_5, grill,0.372334
Scene321_5, girl,0.002429
Scene321_5, baseballcap,0.066976
Scene321_5, bennie,0.000187
Scene321_6, grill,0.001965
Scene321_6, dog,0.000005
Scene321_6, hotdog,0.001957
Scene321_7, grill,0.00381
Scene321_7, girl,0.000037
Scene321_7, hotdog,0.180414
Scene321_8, cloud,0.009848
Scene321_8, grill,0.000127
Scene321_8, dog,0.012519
Scene321_8, ketchup,0.973848
Scene321_9, grill,0.002091
Scene321_9, girl,0.000062
Scene321_9, baseballcap,0.092089
Scene321_9, hotdog,0.087161
Scene322_0, lightning,0.000001
Scene322_0, girl,0.000123
Scene322_0, bennie,0.001855
Scene322_1, lightning,0.000266
Scene322_1, cat,0.003426
Scene322_2, lightning,0.00005
Scene322_2, pinetree,0.000005
Scene322_2, girl,0.107744
Scene322_2, cat,0.001278
Scene322_2, baseballcap,0.000624
Scene322_3, lightning,0.00926
Scene322_3, appletree,0.000024
Scene322_3, girl,0.00002
Scene322_3, cat,0.000514
Scene322_3, baseball,0.96996
Scene322_4, girl,0.006509
Scene322_4, baseballcap,0.054015
Scene322_4, wizardhat,0.041378
Scene322_4, purpleglasses,0.291417
Scene322_5, rain,0.001687
Scene322_5, cat,0.004296
Scene322_6, girl,0.073022
Scene322_6, cat,0.050338
Scene322_7, pinetree,0.000011
Scene322_7, girl,0.000552
Scene322_7, cat,0.01435
Scene322_8, girl,0.008164
Scene322_8, baseballcap,0.005203
Scene322_9, slide,0.07816
Scene322_9, pinetree,0.000007
Scene322_9, bennie,0.000005
Scene323_0, helicopter,0.000001
Scene323_0, soccerball,0.002389
Scene323_1, purpleglasses,0.030364
Scene323_1, soccerball,0.091721
Scene323_2, soccerball,0.123607
Scene323_3, bennie,0.002704
Scene323_3, soccerball,0.063514
Scene323_4, slide,0.000213
Scene323_4, soccerball,0.131862
Scene323_5, purpleglasses,0.032827
Scene323_5, soccerball,0.13466
Scene323_6, wintercap,0.002722
Scene323_6, soccerball,0.378137
Scene323_7, soccerball,0.0161
Scene323_8, girl,0.000154
Scene323_8, soccerball,0.054694
Scene323_9, soccerball,0.346305
Scene324_0, sunglasses,0.011932
Scene324_1, sunglasses,0.010478
Scene324_2, appletree,0.000053
Scene324_2, dog,0.272396
Scene324_2, sunglasses,0.157237
Scene324_3, girl,0.006214
Scene324_3, sunglasses,0.1639
Scene324_3, balloons,0.035119
Scene324_4, dog,0.104507
Scene324_4, sunglasses,0.186002
Scene324_5, girl,0.000152
Scene324_5, sunglasses,0.011187
Scene324_6, girl,0.000043
Scene324_6, sunglasses,0.150394
Scene324_6, baseball,0.006618
Scene324_6, tennisball,0.000001
Scene324_7, girl,0.000087
Scene324_7, sunglasses,0.010478
Scene324_8, sun,0.000003
Scene324_8, girl,0.014743
Scene324_8, sunglasses,0.171358
Scene324_8, hamburger,0.913474
Scene324_9, sunglasses,0.137725
Scene325_0, oaktree,0.009466
Scene325_0, dog,0.000007
Scene325_0, sunglasses,0.097393
Scene325_0, hotdog,0.993521
Scene325_0, frisbee,0.002395
Scene325_1, chefhat,0.02058
Scene325_1, hotdog,0.624346
Scene325_2, table,0.00123
Scene325_2, hotdog,0.968022
Scene325_2, soda,0.002041
Scene325_3, grill,0.075585
Scene325_3, girl,0.000051
Scene325_3, hotdog,0.995012
Scene325_4, swing,0.013975
Scene325_4, baseballcap,0.055576
Scene325_4, hotdog,0.923116
Scene325_5, snake,0.000241
Scene325_5, hotdog,0.903933
Scene325_6, hotdog,0.946958
Scene325_7, sunglasses,0.091036
Scene325_7, hotdog,0.971416
Scene325_8, grill,0.237758
Scene325_8, oaktree,0.000056
Scene325_8, hotdog,0.974335
Scene325_8, football,0.00519
Scene325_9, owl,0.018426
Scene325_9, hotdog,0.963676
Scene325_9, fire,0.000015
Scene327_0, grill,0.10409
Scene327_0, balloons,0.966572
Scene327_1, grill,0.000002
Scene327_1, purpleglasses,0.116951
Scene327_1, balloons,0.636354
Scene327_2, girl,0.02357
Scene327_2, duck,0.000002
Scene327_2, balloons,0.926779
Scene327_3, balloons,0.748264
Scene327_4, grill,0.000006
Scene327_4, balloons,0.995012
Scene327_5, balloons,0.959829
Scene327_6, grill,0.000081
Scene327_6, balloons,0.911649
Scene327_7, grill,0.1186
Scene327_7, balloons,0.95839
Scene327_8, balloons,0.67032
Scene327_9, sun,0.000001
Scene327_9, table,0.000058
Scene327_9, girl,0.000296
Scene327_9, pie,0.000009
Scene327_9, balloons,0.815887
Scene328_0, cloud,0.001405
Scene328_0, appletree,0.879414
Scene328_0, football,0.000353
Scene328_1, cloud,0.00005
Scene328_1, table,0.006735
Scene328_1, pizza,0.041983
Scene328_1, soda,0.002848
Scene328_2, hotairballoon,0.079959
Scene328_2, girl,0.000003
Scene328_2, duck,0.000001
Scene328_2, vikinghat,0.611681
Scene328_2, football,0.014069
Scene328_3, table,0.000003
Scene328_3, vikinghat,0.000917
Scene328_3, football,0.014151
Scene328_4, hotairballoon,0.017035
Scene328_4, baseballcap,0.345591
Scene328_5, hotairballoon,0.000048
Scene328_5, table,0.001057
Scene328_5, football,0.000222
Scene328_6, hotairballoon,0.031905
Scene328_6, chefhat,0.401519
Scene328_7, hotairballoon,0.000224
Scene328_7, baseballcap,0.754059
Scene328_7, football,0.104895
Scene328_8, appletree,0.05747
Scene328_9, cloud,0.000654
Scene329_0, pail,0.843665
Scene329_0, baseballglove,0.977751
Scene329_0, fire,0.132324
Scene329_1, table,0.023921
Scene329_1, fire,0.002418
Scene329_2, vikinghat,0.023074
Scene329_2, fire,0.000448
Scene329_3, table,0.021451
Scene329_3, snake,0.00004
Scene329_3, fire,0.071898
Scene329_4, fire,0.012519
Scene329_5, lightning,0.000013
Scene329_5, dog,0.003674
Scene329_5, sunglasses,0.193883
Scene329_5, fire,0.000477
Scene329_6, oaktree,0.000002
Scene329_6, dog,0.008421
Scene329_6, fire,0.096714
Scene329_7, fire,0.000636
Scene329_8, girl,0.000008
Scene329_8, bear,0.000116
Scene329_8, fire,0.598996
Scene329_9, fire,0.001885
Scene330_0, appletree,0.006857
Scene330_0, girl,0.000001
Scene330_0, baseball,0.964158
Scene330_1, girl,0.006738
Scene330_1, baseballcap,0.080474
Scene330_1, basketball,0.761074
Scene330_2, oaktree,0.002463
Scene330_2, piratehat,0.002789
Scene330_2, soccerball,0.000248
Scene330_3, duck,0.000053
Scene330_3, basketball,0.846623
Scene330_3, football,0.000003
Scene330_4, girl,0.000001
Scene330_4, basketball,0.629707
Scene330_5, dog,0.000042
Scene330_5, basketball,0.75239
Scene330_7, girl,0.000061
Scene330_7, baseball,0.997503
Scene330_8, girl,0.000009
Scene330_8, baseballcap,0.004118
Scene330_9, girl,0.000034
Scene330_9, wintercap,0.004381
Scene330_9, basketball,0.65968
Scene331_0, beachball,0.000164
Scene331_1, bennie,0.000666
Scene331_2, wintercap,0.000993
Scene331_3, girl,0.000003
Scene331_3, frisbee,0.521169
Scene331_4, snake,0.000045
Scene331_5, appletree,0.000009
Scene331_5, soccerball,0.843665
Scene331_6, swing,0.000891
Scene331_6, girl,0.002769
Scene331_6, crown,0.000092
Scene331_6, football,0.417192
Scene331_7, girl,0.000011
Scene331_8, appletree,0.000074
Scene332_0, girl,0.016764
Scene332_0, owl,0.000703
Scene332_0, baseballcap,0.007828
Scene332_0, crown,0.001278
Scene332_0, tennisracket,0.679771
Scene332_1, slide,0.000516
Scene332_1, girl,0.075926
Scene332_1, owl,0.000027
Scene332_1, purpleglasses,0.048874
Scene332_2, girl,0.004218
Scene332_2, dog,0.048997
Scene332_3, girl,0.00262
Scene332_3, wintercap,0.027626
Scene332_4, girl,0.005172
Scene332_4, baseballcap,0.006267
Scene332_5, girl,0.005736
Scene332_5, dog,0.050666
Scene332_5, bennie,0.002233
Scene332_6, girl,0.006304
Scene332_6, dog,0.00338
Scene332_6, owl,0.000001
Scene332_7, girl,0.004038
Scene332_7, owl,0.00226
Scene332_7, vikinghat,0.031289
Scene332_7, baseball,0.956476
Scene332_7, fire,0.000132
Scene332_8, table,0.002107
Scene332_8, girl,0.000022
Scene332_8, owl,0.000073
Scene332_8, baseballcap,0.018574
Scene332_8, chefhat,0.000353
Scene332_8, purpleglasses,0.037534
Scene332_9, tent,0.03793
Scene332_9, girl,0.006094
Scene332_9, owl,0.000001
Scene333_0, hamburger,0.96464
Scene333_0, soda,0.785842
Scene333_0, baseballbat,0.000412
Scene333_1, girl,0.004054
Scene333_1, hamburger,0.968022
Scene333_1, baseball,0.006536
Scene333_2, rocket,0.000007
Scene333_2, girl,0.00045
Scene333_2, bear,0.00001
Scene333_2, hamburger,0.966572
Scene333_3, girl,0.001873
Scene333_3, hamburger,0.968022
Scene333_3, baseball,0.057126
Scene333_4, girl,0.521906
Scene333_4, bear,0.000001
Scene333_4, hamburger,0.614699
Scene333_4, baseball,0.277045
Scene333_5, girl,0.000015
Scene333_5, bear,0.001089
Scene333_5, hamburger,0.843665
Scene333_6, girl,0.000003
Scene333_6, hamburger,0.480706
Scene333_7, girl,0.014103
Scene333_7, hamburger,0.973162
Scene333_7, baseball,0.018746
Scene333_8, girl,0.460013
Scene333_8, hamburger,0.97531
Scene333_8, baseball,0.506617
Scene333_9, bear,0.000008
Scene333_9, hamburger,0.843665
Scene333_9, baseball,0.000001
Scene334_0, girl,0.00021
Scene334_0, hamburger,0.930066
Scene334_0, balloons,0.079881
Scene334_1, table,0.004367
Scene334_1, girl,0.027595
Scene334_1, hamburger,0.973721
Scene334_2, pinetree,0.009794
Scene334_2, girl,0.002674
Scene334_2, hamburger,0.96996
Scene334_3, pinetree,0.038216
Scene334_3, girl,0.000007
Scene334_3, baseballcap,0.003439
Scene334_3, hamburger,0.9995
Scene334_4, sun,0.000001
Scene334_4, hamburger,0.985605
Scene334_5, table,0.000032
Scene334_5, hamburger,0.985605
Scene334_5, fire,0.000002
Scene334_6, hamburger,0.99104
Scene334_7, table,0.004734
Scene334_7, hamburger,0.99005
Scene334_8, baseballcap,0.004746
Scene334_8, hamburger,0.895386
Scene334_9, hamburger,0.931238
Scene335_0, girl,0.000001
Scene335_0, snake,0.001085
Scene335_0, piratehat,0.00226
Scene335_1, sun,0.000001
Scene335_1, snake,0.001813
Scene335_1, sunglasses,0.186002
Scene335_3, cloud,0.000058
Scene335_3, table,0.01578
Scene335_3, bennie,0.028825
Scene335_5, dog,0.002506
Scene335_6, table,0.000041
Scene335_6, snake,0.00027
Scene335_7, snake,0.000005
Scene335_9, snake,0.000211
Scene336_0, oaktree,0.000142
Scene336_0, football,0.220248
Scene336_1, football,0.004522
Scene336_2, duck,0.19157
Scene336_2, football,0.000422
Scene336_3, girl,0.002353
Scene336_3, dog,0.001888
Scene336_3, sunglasses,0.059457
Scene336_3, football,0.401519
Scene336_4, football,0.005785
Scene336_5, football,0.340957
Scene336_6, pinetree,0.000001
Scene336_6, dog,0.000066
Scene336_6, football,0.001426
Scene336_7, girl,0.145439
Scene336_7, football,0.040015
Scene336_8, girl,0.407879
Scene336_8, dog,0.031981
Scene336_8, football,0.497566
Scene336_9, sunglasses,0.041983
Scene336_9, football,0.000508
Scene337_0, hotairballoon,0.000002
Scene337_0, cat,0.00019
Scene337_0, football,0.125368
Scene337_1, hotairballoon,0.001413
Scene337_1, cat,0.000001
Scene337_1, football,0.007227
Scene337_2, girl,0.000431
Scene337_2, baseballcap,0.00456
Scene337_2, football,0.011367
Scene337_3, hotairballoon,0.000032
Scene337_3, cat,0.005838
Scene337_4, hotairballoon,0.002074
Scene337_4, football,0.00007
Scene337_5, girl,0.000199
Scene337_5, cat,0.104664
Scene337_5, piratehat,0.006549
Scene337_5, football,0.005418
Scene337_6, pinetree,0.000532
Scene337_6, cat,0.001647
Scene337_6, football,0.037591
Scene337_7, cat,0.000001
Scene337_7, football,0.032631
Scene337_8, hotairballoon,0.000099
Scene337_8, cat,0.000195
Scene337_8, bennie,0.384235
Scene337_9, football,0.071863
Scene338_0, sandbox,0.400247
Scene338_0, hamburger,0.677813
Scene338_0, baseball,0.000049
Scene338_1, sandbox,0.165216
Scene338_1, hamburger,0.930066
Scene338_1, baseball,0.000001
Scene338_2, sandbox,0.117537
Scene338_2, hamburger,0.987578
Scene338_2, baseball,0.03637
Scene338_3, sandbox,0.054776
Scene338_3, hamburger,0.971416
Scene338_4, airplane,0.000176
Scene338_4, sandbox,0.14646
Scene338_4, hamburger,0.968022
Scene338_4, baseball,0.028198
Scene338_5, sandbox,0.229811
Scene338_5, duck,0.203824
Scene338_5, hamburger,0.996008
Scene338_5, baseball,0.017344
Scene338_6, sandbox,0.096328
Scene338_6, hamburger,0.877657
Scene338_6, baseball,0.000007
Scene338_7, sandbox,0.03329
Scene338_7, hamburger,0.949329
Scene338_7, baseball,0.016697
Scene338_8, hotairballoon,0.000271
Scene338_8, airplane,0.00315
Scene338_8, sandbox,0.072621
Scene338_8, snake,0.000001
Scene338_8, wintercap,0.027626
Scene338_8, hamburger,0.974335
Scene338_8, baseball,0.071576
Scene338_9, sandbox,0.090265
Scene338_9, hamburger,0.968507
Scene338_9, baseball,0.000013
Scene339_0, sandbox,0.050816
Scene339_0, girl,0.00978
Scene339_0, dog,0.637762
Scene339_0, wizardhat,0.084626
Scene339_0, hamburger,0.879536
Scene339_0, basketball,0.078688
Scene339_0, soccerball,0.000475
Scene339_1, girl,0.002978
Scene339_1, wizardhat,0.000145
Scene339_2, dog,0.019245
Scene339_2, wizardhat,0.000123
Scene339_2, hamburger,0.009927
Scene339_3, girl,0.442861
Scene339_3, dog,0.000219
